edge,edge_betweenness,0
"('020f0d93c700cf5cf556e61828fab473a5c30ee6eb927ae36a130cc1c57326d21a', '02d362505e2d7201a9ba342beda0ace7bde0ef24d60ae9b5aa43e21f13df9f1968')",9425.02344856292
"('03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019', '0219c2f8818bd2124dcc41827b726fd486c13cdfb6edf4e1458194663fb07891c7')",9252.127481987905
"('02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420', '0395033b252c6f40e3756984162d68174e2bd8060a129c0d3462a9370471c6d28f')",9118.370992710126
"('02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8', '0395033b252c6f40e3756984162d68174e2bd8060a129c0d3462a9370471c6d28f')",8899.162626352429
"('028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2', '0354d8382003663d8d825954224f80dcbd740b5031c5a588277a20c75586d41053')",8877.98592006176
"('03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601', '02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420')",8458.445493580626
"('02870c077874b6c294f6351511fd2eb239754ebfe91f6c9eccc980c94cecd5fa07', '02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8')",8358.61553731347
"('0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c', '02e5dffc52f79729e9832488809dc6650c53dd929bdc7c68192eba151fb2e1d912')",8043.8023325207805
"('02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d', '02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420')",7742.010215192746
"('03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019', '02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420')",7677.954095591955
"('0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c', '02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d')",7634.577319674732
"('02e1fe499a58774d8d23b187f06c28eb4a5fe9f426e2da99034b448262d62a6b19', '0395033b252c6f40e3756984162d68174e2bd8060a129c0d3462a9370471c6d28f')",7390.2879122828945
"('02445ff6a24e69242d6f6f38e1b7e8ae9c01eb9b660f3daf3304cb4b7cfeb79a99', '026804fb9c8c1279afbf48ec21fe7207b1d73f359956dc6940cb245b4373754eab')",7344.68449217766
"('0227bf336b0b7f745cc77eefa802e70823e048bcf25fb1772320b8db1048370811', '020e56a13babec99abdc2c4afbe34e1e44230d79b234c059fd4ff1e367765fdb1b')",7183.8003271133575
"('0395033b252c6f40e3756984162d68174e2bd8060a129c0d3462a9370471c6d28f', '026cd1a69fee4c9eab263c0b66e27ffbd1385f52ef9d3ce357c885c52d458270c7')",7183.520382739347
"('02309f3556d51e9d855594762dcf68cb283fbfd7e48618b6cecb8cd90e2e34d8ad', '027e8a9c0afcf99078d71b97fd53d53968ac376f9e1320337e352269c8bcc42b61')",7038.120619275063
"('02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8', '0272d72c958cabb909caac265519286bdf2d036d1f019a016cb202e8ef50f6d7a2')",7017.111797071368
"('0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c', '0320e5b9f19a1c4dc22ebb751d757eaa5843262cd55a0f1b0d13cb5d445c5c78ae')",6879.235960979218
"('0395033b252c6f40e3756984162d68174e2bd8060a129c0d3462a9370471c6d28f', '02445ff6a24e69242d6f6f38e1b7e8ae9c01eb9b660f3daf3304cb4b7cfeb79a99')",6871.061188906632
"('03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019', '0272d72c958cabb909caac265519286bdf2d036d1f019a016cb202e8ef50f6d7a2')",6783.1808489865725
"('03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618', '02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815')",6719.411824009912
"('03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601', '03166a818eb5b9245f2838795f96928815fcb8e010aac7f5e4d5e3e18f6f21c066')",6691.238972929283
"('03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d', '032de549c153a4e125f37c3faf1bf2c02c70b40df23c7a51635078acb12d999557')",6312.186193481625
"('02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8', '03166a818eb5b9245f2838795f96928815fcb8e010aac7f5e4d5e3e18f6f21c066')",6234.43416074
"('0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782', '02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420')",5898.923525967972
"('02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815', '03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601')",5648.36150656122
"('039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1', '02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815')",5641.660146425798
"('032de549c153a4e125f37c3faf1bf2c02c70b40df23c7a51635078acb12d999557', '02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469')",5593.117956589595
"('0395033b252c6f40e3756984162d68174e2bd8060a129c0d3462a9370471c6d28f', '0272d72c958cabb909caac265519286bdf2d036d1f019a016cb202e8ef50f6d7a2')",5580.717421893599
"('02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469', '022457e61da38e1a7cac56a054eb0ef225d84dfc6b932dfa119ad7fe6fbecdb71d')",5503.219179802681
"('0395033b252c6f40e3756984162d68174e2bd8060a129c0d3462a9370471c6d28f', '02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8')",5475.832066439215
"('032de549c153a4e125f37c3faf1bf2c02c70b40df23c7a51635078acb12d999557', '0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961')",5459.696372623447
"('02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420', '0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961')",5404.324155018816
"('02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b', '03205b045b0126c0d3fb826a38b9befc4babf51689544908c704d8e51fdec75ffb')",5309.813309341256
"('03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944', '02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420')",5291.376940384802
"('02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8', '02723063a9122c66c4b679ff6b297d28887c2bd6e9b1b1518f798a471c47984b28')",5262.2940360124685
"('02e5dffc52f79729e9832488809dc6650c53dd929bdc7c68192eba151fb2e1d912', '02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8')",5257.003997890206
"('02f74b098f9a0fe1c295b534d1adb2d4fefbce79a0eed17af1ba08b1afe968e535', '021802799027508e8a8bf9a0ab96ea78a6a995926a0b1310561a74375a06e14de9')",5236.2141202819175
"('0272d72c958cabb909caac265519286bdf2d036d1f019a016cb202e8ef50f6d7a2', '023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448')",5211.829358218966
"('02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420', '02efe789fcf1d791e9dfc9494b81a9aea7aa0c2a8744c66165d16dc47ce6b88b91')",5190.021686032638
"('03166a818eb5b9245f2838795f96928815fcb8e010aac7f5e4d5e3e18f6f21c066', '03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601')",5085.594639425602
"('03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f', '03317598ee590de12b4e267982ba2b3250cc6059549203b6d658b29ace439c63fc')",5062.304171419579
"('020f0d93c700cf5cf556e61828fab473a5c30ee6eb927ae36a130cc1c57326d21a', '032de549c153a4e125f37c3faf1bf2c02c70b40df23c7a51635078acb12d999557')",5051.2428358516245
"('03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278', '0395033b252c6f40e3756984162d68174e2bd8060a129c0d3462a9370471c6d28f')",5006.903416953882
"('03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f', '02e2bf9e87c7ba0ea046882d9b3301ca9a3b049aa920dccbd836c4008eac32d4e5')",4943.3842609427265
"('032de549c153a4e125f37c3faf1bf2c02c70b40df23c7a51635078acb12d999557', '02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b')",4897.676472866126
"('0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4', '032de549c153a4e125f37c3faf1bf2c02c70b40df23c7a51635078acb12d999557')",4874.760098364878
"('032de549c153a4e125f37c3faf1bf2c02c70b40df23c7a51635078acb12d999557', '02f0539ba450968171aa051aad09a2de757a7ff4cd6cc9dfacd47d603b54a6a8e4')",4825.92756012661
"('032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3', '0272d72c958cabb909caac265519286bdf2d036d1f019a016cb202e8ef50f6d7a2')",4815.720003147748
"('02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b', '02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420')",4808.534633903854
"('0354d8382003663d8d825954224f80dcbd740b5031c5a588277a20c75586d41053', '03df257120256b5f0b87d25659946d42067a094c765bff830eb66d6ffba6f4d5da')",4640.480487435586
"('032de549c153a4e125f37c3faf1bf2c02c70b40df23c7a51635078acb12d999557', '03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda')",4631.797507385836
"('02e2bf9e87c7ba0ea046882d9b3301ca9a3b049aa920dccbd836c4008eac32d4e5', '020e56a13babec99abdc2c4afbe34e1e44230d79b234c059fd4ff1e367765fdb1b')",4555.45239947736
"('02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420', '02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469')",4527.99735345689
"('0272d72c958cabb909caac265519286bdf2d036d1f019a016cb202e8ef50f6d7a2', '0395033b252c6f40e3756984162d68174e2bd8060a129c0d3462a9370471c6d28f')",4514.794338987765
"('03ddd83f5034c9312a01950bbaddc8df127ddc52840a989a54c8672124e883816f', '03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12')",4506.466707497014
"('02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b', '03166a818eb5b9245f2838795f96928815fcb8e010aac7f5e4d5e3e18f6f21c066')",4491.710593957897
"('023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448', '020e56a13babec99abdc2c4afbe34e1e44230d79b234c059fd4ff1e367765fdb1b')",4426.279477087036
"('02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469', '02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420')",4398.110391966461
"('0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3', '0272d72c958cabb909caac265519286bdf2d036d1f019a016cb202e8ef50f6d7a2')",4358.957123249899
"('0395033b252c6f40e3756984162d68174e2bd8060a129c0d3462a9370471c6d28f', '0215bea618806194ad88b80de8bc11c6391edb2fa1beeea6174305856596faeee8')",4356.57919260852
"('02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8', '02309f3556d51e9d855594762dcf68cb283fbfd7e48618b6cecb8cd90e2e34d8ad')",4271.011827660962
"('0272d72c958cabb909caac265519286bdf2d036d1f019a016cb202e8ef50f6d7a2', '028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2')",4261.574994029396
"('03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda', '02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420')",4240.235871903123
"('0272d72c958cabb909caac265519286bdf2d036d1f019a016cb202e8ef50f6d7a2', '0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3')",4204.577815731375
"('028323f422367ec929fb4e2c44e73793693bd12eca1295794cb8879066f5dba771', '020e56a13babec99abdc2c4afbe34e1e44230d79b234c059fd4ff1e367765fdb1b')",4187.920658802293
"('032de549c153a4e125f37c3faf1bf2c02c70b40df23c7a51635078acb12d999557', '0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4')",4135.235345935092
"('03afb3413245a359e418acf19c0dfa0cf43ad981e96a89ec39a7cb92285f71cb33', '03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601')",4130.777864255812
"('03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278', '02e2bf9e87c7ba0ea046882d9b3301ca9a3b049aa920dccbd836c4008eac32d4e5')",4080.396243630758
"('02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420', '02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b')",4060.494709012971
"('03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d', '02e5dffc52f79729e9832488809dc6650c53dd929bdc7c68192eba151fb2e1d912')",4053.114890199631
"('02e1fe499a58774d8d23b187f06c28eb4a5fe9f426e2da99034b448262d62a6b19', '03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f')",4031.8921762315035
"('02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815', '0205823109f3d6e1ac5f3e5ab41ab88bf463ffa7b59a81d07d8b688fb737e11955')",3976.4611795055366
"('02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815', '02445ff6a24e69242d6f6f38e1b7e8ae9c01eb9b660f3daf3304cb4b7cfeb79a99')",3889.476415474747
"('0272d72c958cabb909caac265519286bdf2d036d1f019a016cb202e8ef50f6d7a2', '0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4')",3856.401933337249
"('0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877', '03e90fd715dd766a0ed532dc1ba45e5fb913b1dc29d5afd9b700548d98d53b598c')",3834.1790561515595
"('03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618', '02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420')",3767.1621987271787
"('03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601', '02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469')",3743.2776728544677
"('02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b', '0272d72c958cabb909caac265519286bdf2d036d1f019a016cb202e8ef50f6d7a2')",3705.301988408225
"('03e90fd715dd766a0ed532dc1ba45e5fb913b1dc29d5afd9b700548d98d53b598c', '03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019')",3608.745742825598
"('03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12', '02e1fe499a58774d8d23b187f06c28eb4a5fe9f426e2da99034b448262d62a6b19')",3540.2003335128106
"('02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420', '03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda')",3534.030502807533
"('03465d2d30eedfc14fbd5b7082317c7446f239cc77eb72176a80a1cba322aeb36a', '022457e61da38e1a7cac56a054eb0ef225d84dfc6b932dfa119ad7fe6fbecdb71d')",3524.3004638350253
"('020c92d71dfe47d49d322eed910064787973dff96c05a39d75a75d7e8f33aead4c', '0326f1d06748f019ecd98484eb23ba7367b1361e0ee6e38234d73afcc976dfdb3d')",3512.600408550661
"('03a8355790b89f4d96963019eb9413b9a2c884691837ac976bacfe25a5212892d7', '02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b')",3502.219786596208
"('0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4', '02ac5e0905c4db428fdba90bdf03d7812e747b419d5201be6c809d479c1e287a99')",3491.0206569978686
"('035f3a87393269e9bfb594f9ed6d2d3551ff527889be510429a8fa99736d710fdb', '03817e6563dc36585b4510ff5fa50c0fe9a763ef14aa0bb8d10ead54c99c2da41d')",3470.966136641136
"('022d509049e143b1c5fc5383210acb97a3e5a4b0e0d31dd4c920eee92a4aacd312', '0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782')",3452.249030321425
"('0212864d59d5a902634c4a3186615446e9d56c17b14600f3b74fbabe3509aa707f', '03ddd83f5034c9312a01950bbaddc8df127ddc52840a989a54c8672124e883816f')",3443.8167336318606
"('032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3', '035f3a87393269e9bfb594f9ed6d2d3551ff527889be510429a8fa99736d710fdb')",3437.9661366411374
"('0272d72c958cabb909caac265519286bdf2d036d1f019a016cb202e8ef50f6d7a2', '02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8')",3391.6984905355007
"('0267586e510d80fab314fbfa091f383b775646e7a87bc9ed8cd59bcded50405d6a', '02f74b098f9a0fe1c295b534d1adb2d4fefbce79a0eed17af1ba08b1afe968e535')",3377.153968253968
"('03a8334aba5660e241468e2f0deb2526bfd50d0e3fe808d882913e39094dc1a028', '02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420')",3371.227311490585
"('032b2b3f4abda9677bb9563e226c068d3a2456fb8b036635a81c9bcaa1671d1ada', '022457e61da38e1a7cac56a054eb0ef225d84dfc6b932dfa119ad7fe6fbecdb71d')",3354.476980245562
"('039f01ad62e5208940faff11d0bbc997582eafad7642aaf53de6a5f6551ab73400', '03487fa0212243e20cb6504d5b93a144d0bc4d83d3d8a083691037a8892f9e5522')",3353.6308859758756
"('030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f', '02e1fe499a58774d8d23b187f06c28eb4a5fe9f426e2da99034b448262d62a6b19')",3345.682619769938
"('021779d56f6992431e959991a664d678a2f41054073adb48c5a351d791c9cb0781', '02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b')",3343.0005411255415
"('035b017b7e0e490ded4d70efee7b131a490249672265de1bdb4b31df465e6a1b43', '03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601')",3333.9520698606943
"('037172d2110c4148d6ed0c2790ec8be948458022425dced6794fede834be92af36', '03465d2d30eedfc14fbd5b7082317c7446f239cc77eb72176a80a1cba322aeb36a')",3305.2579121005488
"('02870c077874b6c294f6351511fd2eb239754ebfe91f6c9eccc980c94cecd5fa07', '0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877')",3301.589925594189
"('022457e61da38e1a7cac56a054eb0ef225d84dfc6b932dfa119ad7fe6fbecdb71d', '0330f0afe893e809d8790b26b40d9353f586ef0894d4ae704d06be24538c030457')",3300.957541197284
"('03205b045b0126c0d3fb826a38b9befc4babf51689544908c704d8e51fdec75ffb', '020e56a13babec99abdc2c4afbe34e1e44230d79b234c059fd4ff1e367765fdb1b')",3295.2052940654326
"('0272d72c958cabb909caac265519286bdf2d036d1f019a016cb202e8ef50f6d7a2', '03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278')",3257.3488604345735
"('02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815', '028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2')",3244.936995669681
"('022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70', '02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420')",3225.469804083879
"('030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f', '028323f422367ec929fb4e2c44e73793693bd12eca1295794cb8879066f5dba771')",3217.5730956283383
"('0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0', '02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420')",3211.164394403249
"('02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469', '03b12fae9d38becadbf7cdf0c0a17249c1bed70b46b2f5d89e774075e990993c3f')",3206.741562221732
"('02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490', '03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601')",3197.147820933613
"('02e1fe499a58774d8d23b187f06c28eb4a5fe9f426e2da99034b448262d62a6b19', '0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4')",3191.7381482670503
"('03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed', '032de549c153a4e125f37c3faf1bf2c02c70b40df23c7a51635078acb12d999557')",3182.960899714852
"('02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8', '02e5dffc52f79729e9832488809dc6650c53dd929bdc7c68192eba151fb2e1d912')",3163.074668961533
"('02e5dffc52f79729e9832488809dc6650c53dd929bdc7c68192eba151fb2e1d912', '03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278')",3140.5189299390295
"('021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643', '03166a818eb5b9245f2838795f96928815fcb8e010aac7f5e4d5e3e18f6f21c066')",3114.2344550992575
"('02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b', '02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420')",3095.8659932386017
"('022457e61da38e1a7cac56a054eb0ef225d84dfc6b932dfa119ad7fe6fbecdb71d', '023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448')",3095.620665154174
"('02309f3556d51e9d855594762dcf68cb283fbfd7e48618b6cecb8cd90e2e34d8ad', '02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815')",3094.6065701656144
"('03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f', '02ec3e575a0641fc419b783f48c4ec3a330c80ddd18b6c4ec0c653a0fb704df6ed')",3065.012949479944
"('02445ff6a24e69242d6f6f38e1b7e8ae9c01eb9b660f3daf3304cb4b7cfeb79a99', '0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c')",3046.18931030436
"('0354d8382003663d8d825954224f80dcbd740b5031c5a588277a20c75586d41053', '02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8')",2998.7707729203175
"('02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b', '02723063a9122c66c4b679ff6b297d28887c2bd6e9b1b1518f798a471c47984b28')",2976.6257130183744
"('02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8', '02a5c7b9a2be3ab3d8c1647f991bf5f0757651a0b92f4133dc31e52b3315881adf')",2967.1698799749342
"('030421daf56787f0cbec4f5b8564ae37fa2ab3f28b30c711c8094c19c36e7a3388', '03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618')",2958.038104323383
"('0326f1d06748f019ecd98484eb23ba7367b1361e0ee6e38234d73afcc976dfdb3d', '02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b')",2947.432763989415
"('0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4', '0232b889bd737c2adc4ba55989c134b4edd04fc308bb1ffe0e83c3e0172d9af840')",2946.583958520187
"('0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3', '03166a818eb5b9245f2838795f96928815fcb8e010aac7f5e4d5e3e18f6f21c066')",2937.8464815138514
"('028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2', '03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944')",2934.8330555440702
"('03166a818eb5b9245f2838795f96928815fcb8e010aac7f5e4d5e3e18f6f21c066', '03a8355790b89f4d96963019eb9413b9a2c884691837ac976bacfe25a5212892d7')",2917.7798062160523
