node,betweenness,clustering,degree,deg_one,deg_two,deg_three,deg_greater
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,169541.40953107495,0.1123564218586843,170,0.09411764705882353,0.01764705882352941,0.023529411764705882,0.8647058823529412
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,166832.94514193316,0.0933275374918496,215,0.05116279069767442,0.08372093023255814,0.05116279069767442,0.813953488372093
0237fefbe8626bf888de0cad8c73630e32746a22a2c4faa91c1d9877a3826e1174,166700.54885719062,0.10511006289308177,160,0.0375,0.0375,0.0375,0.8875
02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,165501.98897510307,0.03702494449523312,248,0.08064516129032258,0.06451612903225806,0.056451612903225805,0.7983870967741935
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,162970.7033278918,0.06020021645021645,385,0.005194805194805195,0.025974025974025976,0.033766233766233764,0.935064935064935
0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,159036.00983002468,0.10368782161234992,265,0.01509433962264151,0.033962264150943396,0.03773584905660377,0.9132075471698113
03f15fc38f36e88bf1d799994d38e10902318287a53eb413b5e8ab0046d863bace,158131.82524239528,0.3181818181818182,44,0.022727272727272728,0.0,0.0,0.9772727272727273
03005b000a0ed2b172e7608b062bfe2be18df54769a246941b2cebb5ff2658bb83,152664.3367867412,0.06273099590450504,142,0.028169014084507043,0.02112676056338028,0.028169014084507043,0.9225352112676056
02dbd0003ee6a9b810ca99912b468ce15ca85cc4949ff2a2d1b2b347d50a89ef31,145115.0,0.029556650246305417,29,0.7241379310344828,0.06896551724137931,0.0,0.20689655172413793
02de11c748f5b25cfd2ce801176d3926bfde4de23b1ff43e692a5b76cf06805e4a,143623.1174842205,0.12833850931677018,161,0.09316770186335403,0.055900621118012424,0.06832298136645963,0.782608695652174
0231eccc6510eb2e1c97c8a190d6ea096784aa7c358355442055aac8b20654f932,135365.75242252895,0.09224645205953617,108,0.07407407407407407,0.046296296296296294,0.046296296296296294,0.8333333333333334
02eac5a6c5df6ce547d39ace2f71c17457ca15432497c5ed52e89e02d5592b8bd1,129454.25559519819,0.15853658536585366,41,0.0,0.0,0.0,1.0
032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,126559.88750423864,0.13193725025899067,233,0.0,0.008583690987124463,0.017167381974248927,0.9742489270386266
026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93,125140.97226061535,0.021152829190904283,62,0.24193548387096775,0.1774193548387097,0.08064516129032258,0.5
024a8228d764091fce2ed67e1a7404f83e38ea3c7cb42030a2789e73cf3b341365,118735.4643944079,0.10580431177446104,135,0.014814814814814815,0.007407407407407408,0.06666666666666667,0.9111111111111111
02b6dabd436275044399002241195b82b7fed517b226d0a109b1d07a39d7b4a91a,112834.2738336883,0.31178372024684103,83,0.024096385542168676,0.012048192771084338,0.012048192771084338,0.9518072289156626
0292052c3ab594f7b5e997099f66e8ed51b4342126dcb5c3caa76b38adb725dcdb,112221.9064935065,0.04924242424242424,33,0.5151515151515151,0.030303030303030304,0.030303030303030304,0.42424242424242425
02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,111312.84719443548,0.15131211613623674,199,0.01507537688442211,0.020100502512562814,0.01507537688442211,0.949748743718593
03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944,105714.530322579,0.14020156774916012,95,0.07368421052631578,0.07368421052631578,0.031578947368421054,0.8210526315789474
03fab7f8655169ea77d9691d4bd359e97782cb6177a6f76383994ed9c262af97a5,104863.87808247855,0.04968701095461659,72,0.1388888888888889,0.125,0.06944444444444445,0.6666666666666666
03e28223dc9b962d824c4a41dd6a2d178a72004594b87aa28cbfdf63e551fbef33,104634.52640563277,0.11496598639455782,196,0.015306122448979591,0.015306122448979591,0.01020408163265306,0.9591836734693877
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,104346.10620043022,0.11757744517925513,170,0.052941176470588235,0.07058823529411765,0.047058823529411764,0.8294117647058824
02816caed43171d3c9854e3b0ab2cf0c42be086ff1bd4005acc2a5f7db70d83774,99590.97129379673,0.04913829938755163,119,0.04201680672268908,0.06722689075630252,0.08403361344537816,0.8067226890756303
02c0b38022846c6b6f45b30031859ac7c5fb0c67ec8ed5cce8409c4b438c267ffe,93121.1525561615,0.16021505376344086,156,0.02564102564102564,0.01282051282051282,0.02564102564102564,0.9358974358974359
030b252eb8bb0f5e79af393d26dd5204f3c525af8b84043c4f5fcd7c9482c15a23,92406.0,0.058823529411764705,18,0.6666666666666666,0.05555555555555555,0.0,0.2777777777777778
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,90917.02631313377,0.10229694529955008,206,0.043689320388349516,0.043689320388349516,0.05339805825242718,0.8592233009708737
02f5c3900821c8245d7a8991a39188060da0f65e6133a9ceb0415e09ed572255e1,89683.4928593977,0.05263157894736842,19,0.6842105263157895,0.05263157894736842,0.0,0.2631578947368421
032d4baebebfdeab7a2ecef2fbe109cbef10de95f05aa54090fdb687789547dbf5,88193.02313562445,0.131963942662923,202,0.0049504950495049506,0.0049504950495049506,0.0,0.9900990099009901
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,87581.79077558713,0.09480564155486756,171,0.029239766081871343,0.023391812865497075,0.04093567251461988,0.9064327485380117
03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,84168.65590495402,0.25136612021857924,123,0.008130081300813009,0.016260162601626018,0.008130081300813009,0.967479674796748
03df257120256b5f0b87d25659946d42067a094c765bff830eb66d6ffba6f4d5da,83521.24876924702,0.15639269406392695,73,0.0821917808219178,0.0958904109589041,0.0273972602739726,0.7945205479452054
02d81ee7a235fe5ce278a8e3e2b15a3352e18c51bc9f8b960c4b93e1befa7de6a9,81838.05384319703,0.5333333333333333,6,0.0,0.0,0.0,1.0
02628d8e2f33869db7417c8da48947d441dcd839e0a3ce5e91f9c790d1131cf9f7,80005.53713878655,0.0748663101604278,34,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.8529411764705882
03b1be68b8f564fe53f5456cf4bec901ba968fb72ed7291279ab0c87e0d22f1f49,79771.0736748301,0.0672316384180791,60,0.2,0.06666666666666667,0.05,0.6833333333333333
025898908ba87918c1db427e0303071914a405c1dd810c97fefeca852dac7e80b4,78065.90459059812,0.40534262485482,42,0.0,0.0,0.0,1.0
032434b430441d26d8074424326078a9fff167e4577e576eb4405f8f67cbe3a2e4,75855.35007521421,0.5,5,0.0,0.0,0.0,1.0
0212864d59d5a902634c4a3186615446e9d56c17b14600f3b74fbabe3509aa707f,75704.13359330062,0.1119298245614035,76,0.11842105263157894,0.05263157894736842,0.06578947368421052,0.7631578947368421
022d509049e143b1c5fc5383210acb97a3e5a4b0e0d31dd4c920eee92a4aacd312,75679.92886599308,0.21022067363530778,42,0.07142857142857142,0.023809523809523808,0.047619047619047616,0.8571428571428571
022c699df736064b51a33017abfc4d577d133f7124ac117d3d9f9633b6297a3b6a,72883.51773434476,0.11471861471861472,133,0.022556390977443608,0.06015037593984962,0.03007518796992481,0.8872180451127819
02f5329d499c9a4a02dbad0dc81e1b6a8d77213381d3004962558ec8a284946c95,72622.5,0.0457516339869281,18,0.6111111111111112,0.05555555555555555,0.0,0.3333333333333333
02c69a0b4cb468660348d6d457d9212563ad08fb94d424395da6796fb74a13f276,72279.32503785941,0.11292743953294412,110,0.045454545454545456,0.02727272727272727,0.045454545454545456,0.8818181818181818
0232c89f59203cfbb161a01cf59df2b2dd1dc5b63ce30972a6c5ae860242d8db98,71959.0,0.2727272727272727,12,0.0,0.0,0.0,1.0
02a1d2856be336a58af08989aea0d8c41e072ccc392c46f8ce0e6e069f002035f3,70851.52569776634,0.1450719822812846,43,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.8604651162790697
024b8019795ec753fcdb1eb21ecd319bfab6a8b05e017f357dc5f052a181fb8c91,70506.15085763286,0.20265151515151514,33,0.030303030303030304,0.0,0.0,0.9696969696969697
02868e12f320073cad0c2959c42559fbcfd1aa326fcb943492ed7f02c9820aa399,68968.37788374454,0.1440516005733397,92,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.9130434782608695
03e62466ce3e4ef8875b5c365c3db7feeb5323319f44f8c62dad8ad339c11b0425,67090.11108154511,0.2716297786720322,71,0.014084507042253521,0.0,0.0,0.9859154929577465
03baa70886d9200af0ffbd3f9e18d96008331c858456b16e3a9b41e735c6208fef,65758.31769082812,0.18960199004975126,201,0.0,0.009950248756218905,0.014925373134328358,0.9751243781094527
0296adf9e61f6bff957496ed2c6261daaf74f4d4511037b67f1d9b6144ec9e0140,63153.3543050033,0.3333333333333333,9,0.0,0.0,0.0,1.0
0354d8382003663d8d825954224f80dcbd740b5031c5a588277a20c75586d41053,62514.88774052653,0.04983388704318937,43,0.13953488372093023,0.09302325581395349,0.046511627906976744,0.7209302325581395
02bb10aaa77a95a358cebb2d112c4de00e47c08f56e89b1acb4487ddd44cc98d6d,61781.613469723794,0.20925553319919518,71,0.0,0.0,0.028169014084507043,0.971830985915493
0234c548106512a0b93b2555d2638bc2fed3e6b091f75298383356258996230d92,59681.45548796584,0.15373864430468204,54,0.05555555555555555,0.05555555555555555,0.07407407407407407,0.8148148148148148
0337d0c749f89d24e75427e1fec4ce2ed4f7d5a38c2196bc69825aa9e439696ec4,59427.0,0.05714285714285714,15,0.6,0.13333333333333333,0.0,0.26666666666666666
02e2670a2c2661a9eea13b7cfdcdd7f552f591b9ee60e5678b7abe77b7f9516f96,59399.444545901904,0.1544771018455229,77,0.03896103896103896,0.03896103896103896,0.012987012987012988,0.9090909090909091
033868c219bdb51a33560d854d500fe7d3898a1ad9e05dd89d0007e11313588500,55469.06090452157,0.18984664198836596,62,0.03225806451612903,0.0,0.03225806451612903,0.9354838709677419
030970ac1b94ffe80ba50c73905d606a7e0fecf23b7542e15ea7b3d5b42a10a948,54769.0,0.0,2,0.0,0.0,0.0,1.0
0290cc884704073b2b633f69f852e8ca2a37660bb359a1e861f2b48760c298ac53,54722.33856000592,0.20124113475177305,48,0.020833333333333332,0.020833333333333332,0.0625,0.8958333333333334
03b3b3353c33bf3b41181ae5c3442fdf3d4c0d80b95d6c697aa1ce50e363f09848,54539.96627878766,0.4,5,0.0,0.0,0.0,1.0
03e5a594f574f845409d474c105c5d233291f94d1fba4ee6a4de595c576bd2f4e1,53788.4886741405,0.2547568710359408,44,0.0,0.022727272727272728,0.0,0.9772727272727273
02da0713ab1b12eeb01f212944a435077f39f1b767ee5c24b01cdb4b0b9377b66b,52844.40364681759,0.06631578947368422,76,0.10526315789473684,0.07894736842105263,0.09210526315789473,0.7236842105263158
0278b03174171c2d2c817035a6996fae51bee28a9c6f394c2dede7c622763640b5,52814.5,0.045454545454545456,12,0.5833333333333334,0.16666666666666666,0.0,0.25
02537e3176a9140eadf4e297ff482290fba471ba08c2107a0bc36873f8b389c463,50363.99298479299,0.17761332099907493,47,0.0,0.0,0.02127659574468085,0.9787234042553191
0391489a933ab83094d1af43b3df3e8c8d467474649361912f05211d0e68a28fc9,50108.91852141614,0.04390243902439024,41,0.14634146341463414,0.0975609756097561,0.04878048780487805,0.7073170731707317
037c8300266de1db6426d88bb4dfbb7f03e719aa9cc0cab686814720d98ec95af2,48178.0,0.26666666666666666,6,0.0,0.16666666666666666,0.0,0.8333333333333334
02d419c9af624d0e7a7c90a60b9ffa35f4934973a9d7d3b4175cc3cc28b7ffcde1,47595.080006417185,0.04355492858402398,107,0.06542056074766354,0.056074766355140186,0.056074766355140186,0.822429906542056
02a15d1bc06949d629ca03462e3153136a088ecdff830f9ada0f367528f826bb9a,46441.919960594976,0.4,6,0.0,0.0,0.0,1.0
029a8741675c4c9078b577ddc4348d602d2fb45a12e6087b617925997a84f4c02e,46356.66526865511,0.14208860759493672,80,0.0875,0.0625,0.0375,0.8125
033ac2f9f7ff643c235cc247c521663924aff73b26b38118a6c6821460afcde1b3,46290.43419423367,0.0861952861952862,55,0.03636363636363636,0.10909090909090909,0.07272727272727272,0.7818181818181819
0384417e479afb21bff425f467382f9c064ac08bd422ea36542fa6799e026d77e6,44847.46741430541,0.1773049645390071,48,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.9166666666666666
02dfdcca40725ca204eec5d43a9201ff13fcd057c369c058ce4f19e5c178da09f3,43047.36608106656,0.12413644214162349,193,0.0,0.0,0.0051813471502590676,0.9948186528497409
039faad98d8013755a78f2d9e681e87cff1b1e6cfee51a253c5ee88d272b41f5cb,42832.68411473322,0.07676767676767676,55,0.0,0.05454545454545454,0.03636363636363636,0.9090909090909091
0256812a1cb2539a5500f3c1c20db5ed7626e3878a552e3356c032c7bec2b3060e,42816.38718586257,0.19682539682539682,36,0.0,0.0,0.027777777777777776,0.9722222222222222
0325dd85eb6787c4905379f8a2e879e4bdd54c8c2b656d1243d7587b2a3059a0e8,42629.54271125297,0.42424242424242425,34,0.0,0.0,0.0,1.0
038e2680650f1052e42c5deacfb5e49fbf1783e5570796fc88fd0b3deee8e5b62f,41860.27064629071,1.0,2,0.0,0.0,0.0,1.0
032a4ca7df22951948f48c8edd98fd19807d383ff294c7cc7ae653ded63bf8c3f5,40183.61998442538,0.3090909090909091,11,0.0,0.0,0.0,1.0
033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,39111.26437305959,0.1038138034335753,264,0.011363636363636364,0.01893939393939394,0.01893939393939394,0.9507575757575758
0394461e71ba844f38f941f2484cf42b6e6c142a8f85d4bddae6c53ec67eef23f7,38581.365254079894,0.5454545454545454,12,0.0,0.0,0.0,1.0
0215bea618806194ad88b80de8bc11c6391edb2fa1beeea6174305856596faeee8,37602.84498461902,0.1526530612244898,50,0.04,0.04,0.08,0.84
0200da31ae309a42f955de9383c150a4167246bb22d5380898cd70aecc59136c50,37589.370592155174,0.2523076923076923,26,0.0,0.0,0.038461538461538464,0.9615384615384616
